"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"18.12.2022 09:26","Sports View Road, Nairobi","230.00","9.68","0.00","0.00","0.00","Ksh","Cash","18.12.2022 09:39","1.00","Finished"
"18.12.2022 09:12","Hunters Road, Nairobi","220.00","9.63","0.00","0.00","0.00","Ksh","Cash","18.12.2022 09:25","3.00","Finished"
"17.12.2022 21:53","Summer Breeze, Nairobi","420.00","17.98","0.00","0.00","0.00","Ksh","Cash","17.12.2022 22:12","7.00","Finished"
"17.12.2022 21:11","James Gichuru Road, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","17.12.2022 21:17","1.00","Finished"
"17.12.2022 19:26","James Gichuru Road, Nairobi","570.00","24.44","0.00","0.00","0.00","Ksh","Cash","17.12.2022 20:12","13.00","Finished"
"17.12.2022 18:29","General Waruingi Street, Nairobi","930.00","40.01","0.00","0.00","0.00","Ksh","Cash","17.12.2022 19:18","15.00","Finished"
"17.12.2022 17:50","Tom Mboya Street, Nairobi","470.00","20.33","0.00","0.00","0.00","Ksh","Cash","17.12.2022 18:29","4.00","Finished"
"17.12.2022 17:09","Kamiti Road 810, Githurai","710.00","29.96","0.00","0.00","0.00","Ksh","Cash","17.12.2022 17:50","18.00","Finished"
"17.12.2022 15:56","Kasarani Constituency, Nairobi","920.00","39.11","0.00","0.00","0.00","Ksh","Cash","17.12.2022 16:56","16.00","Finished"
"17.12.2022 13:32","Ayany Primary School, Nairobi","1880.00","76.56","0.00","0.00","0.00","Ksh","Cash","17.12.2022 15:14","34.00","Finished"
"17.12.2022 13:03","Market Street, Nairobi","440.00","18.98","0.00","0.00","0.00","Ksh",Bolt Payment,"17.12.2022 13:32","5.00","Finished"
"17.12.2022 11:58","Syokimau, Nairobi","860.00","36.00","0.00","0.00","0.00","Ksh","Cash","17.12.2022 13:02","18.00","Finished"
"17.12.2022 08:23","Nairobi, Kenya","370.00","16.02","0.00","0.00","0.00","Ksh","Cash","17.12.2022 08:51","8.00","Finished"
"17.12.2022 08:05","Standard Street Lornho House, Nairobi","570.00","24.63","0.00","0.00","0.00","Ksh","Cash","17.12.2022 08:22","10.00","Finished"
"17.12.2022 07:15","Umoja, Nairobi","600.00","25.78","0.00","0.00","0.00","Ksh","Cash","17.12.2022 07:44","11.00","Finished"
"16.12.2022 21:32","Woodley, Nairobi","220.00","9.53","0.00","0.00","0.00","Ksh","Cash","16.12.2022 21:47","2.00","Finished"
"16.12.2022 21:15","Mama Rocks Gourmet Burgers, Argwings Kodhek Road, Nairobi","260.00","11.03","0.00","0.00","0.00","Ksh","Cash","16.12.2022 21:32","4.00","Finished"
"16.12.2022 19:56","Tenth Street, Nairobi","1000.00","43.04","0.00","0.00","0.00","Ksh","Cash","16.12.2022 21:16","11.00","Finished"
"16.12.2022 19:26","Savannah Road, Nairobi","450.00","19.09","0.00","0.00","0.00","Ksh","Cash","16.12.2022 19:58","9.00","Finished"
"16.12.2022 18:29","Doctor's Plaza Parking, Nairobi Hospital","970.00","39.13","50.00","0.00","0.00","Ksh","Cash","16.12.2022 19:23","16.00","Finished"
"16.12.2022 18:01","Mukunga Street, Nairobi","670.00","28.76","0.00","0.00","0.00","Ksh","Cash","16.12.2022 18:30","6.00","Finished"
"16.12.2022 17:40","Hospital Entrance, Aga Khan University Hospital","330.00","14.08","0.00","0.00","0.00","Ksh","Cash","16.12.2022 17:59","3.00","Finished"
"16.12.2022 17:01","Pangani, Nairobi 40405","470.00","20.06","0.00","0.00","0.00","Ksh","Cash","16.12.2022 17:40","4.00","Finished"
"16.12.2022 16:40","Pangani Palace Apartments, Nairobi","300.00","12.67","0.00","0.00","0.00","Ksh","Cash","16.12.2022 17:03","2.00","Finished"
"16.12.2022 15:45","Eastleigh 1st Avenue, Nairobi","500.00","21.56","0.00","0.00","0.00","Ksh","Cash","16.12.2022 16:14","5.00","Finished"
