"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"24.07.2022 20:40","Park Suites, Parklands Road, Nairobi","210.00","6.45","0.00","0.00","0.00","Ksh","Cash","24.07.2022 20:52","3.00","Finished"
"24.07.2022 20:32","3rd Parklands Avenue 41, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","24.07.2022 20:39","1.00","Finished"
"24.07.2022 20:05","Ngong Road Opposite China Centre, Ngong Rd, Nairobi, Nairobi","360.00","11.13","0.00","0.00","0.00","Ksh","Cash","24.07.2022 20:27","7.00","Finished"
"24.07.2022 19:31","Ladnan Hospital, Chai Road, Nairobi","350.00","10.85","0.00","0.00","0.00","Ksh","Cash","24.07.2022 20:02","7.00","Finished"
"24.07.2022 19:15","Eighteenth Street, Nairobi","270.00","8.36","0.00","0.00","0.00","Ksh","Cash","24.07.2022 19:35","5.00","Finished"
"24.07.2022 18:34","Kayole Spine Road, Nairobi","360.00","11.20","0.00","0.00","0.00","Ksh","Cash","24.07.2022 19:11","7.00","Finished"
"24.07.2022 17:11","Afya Centre, Tom Mboya Street, Nairobi","500.00","15.49","0.00","0.00","0.00","Ksh","Cash","24.07.2022 17:50","11.00","Finished"
"24.07.2022 16:43","Lumumba 1st Avenue, Nairobi","530.00","16.33","0.00","0.00","0.00","Ksh","Cash","24.07.2022 17:11","13.00","Finished"
"24.07.2022 15:25","Umoja Hospital, Nairobi, Kenya","580.00","18.00","0.00","0.00","0.00","Ksh","Cash","24.07.2022 15:57","12.00","Finished"
"24.07.2022 14:30","Mihango, Nairobi","680.00","20.92","0.00","0.00","0.00","Ksh","Cash","24.07.2022 15:24","18.00","Finished"
"24.07.2022 13:50","Donholm, Nairobi","530.00","16.45","0.00","0.00","0.00","Ksh","Cash","24.07.2022 14:28","12.00","Finished"
"24.07.2022 12:52","Githurai, Kenya","970.00","28.78","0.00","0.00","0.00","Ksh","Cash","24.07.2022 13:45","24.00","Finished"
"24.07.2022 12:00","Kasarani Constituency, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","24.07.2022 12:11","0.00","Finished"
