"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"29.10.2022 22:13","Parking Entrance, Garden City Mall","510.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 22:52","10.00","Finished"
"29.10.2022 21:05","Nairobi, Kenya","740.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 21:58","17.00","Finished"
"29.10.2022 20:25","Nairobi, Kenya","420.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 20:58","10.00","Finished"
"29.10.2022 18:08","Donholm, Nairobi","530.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 18:54","11.00","Finished"
"29.10.2022 17:26","Ole Sinoni Road, Nairobi","500.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 18:06","8.00","Finished"
"29.10.2022 17:09","Enterprise Road, Nairobi","180.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 17:29","3.00","Finished"
"29.10.2022 16:50","Tom Mboya Street, Nairobi","330.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 17:11","5.00","Finished"
"29.10.2022 16:29","Parking Entrance, Garden City Mall","450.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 16:53","10.00","Finished"
"29.10.2022 15:59","Kasarani Constituency, Nairobi City 00100","230.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 16:28","4.00","Finished"
"29.10.2022 06:00","Royal Ct Road","850.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 07:15","21.00","Finished"
"29.10.2022 04:15","Kawangware, Nairobi","1110.00","0.00","100.00","0.00","0.00","Ksh","Cash","29.10.2022 05:06","25.00","Finished"
"29.10.2022 03:31","Crow Daddy's Bar & Restaurant, Nairobi","950.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 04:20","24.00","Finished"
"29.10.2022 01:52","Tegla Lorupe Road 117, Nairobi","340.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 02:15","7.00","Finished"
"29.10.2022 01:18","Nairobi, Kenya","410.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 01:38","10.00","Finished"
