"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"22.03.2023 11:44","Kasarani Constituency, Nairobi","270.00","13.03","0.00","0.00","0.00","Ksh","Cash","22.03.2023 12:08","5.00","Finished"
"22.03.2023 09:29","Komarock Sector One Road 202, Nairobi","1030.00","46.51","0.00","0.00","0.00","Ksh","Cash","22.03.2023 10:17","25.00","Finished"
"22.03.2023 08:15","Christian Foundation Fellowship (K), Bunyala Road, Nairobi, Kenya","570.00","27.36","0.00","0.00","0.00","Ksh","Cash","22.03.2023 08:50","13.00","Finished"
"22.03.2023 07:00","Gatonye Court, Nairobi","550.00","26.07","0.00","0.00","0.00","Ksh","Cash","22.03.2023 08:04","9.00","Finished"
"21.03.2023 19:10","Silk Oak, Nairobi","230.00","11.00","0.00","0.00","0.00","Ksh","Cash","21.03.2023 19:33","4.00","Finished"
"21.03.2023 18:27","Ngumba Road, Nairobi","280.00","13.43","0.00","0.00","0.00","Ksh","Cash","21.03.2023 18:51","4.00","Finished"
"21.03.2023 17:01","Quickmart Kahawa West, Nairobi, Kenya","190.00","9.00","0.00","0.00","0.00","Ksh","Cash","21.03.2023 17:16","2.00","Finished"
"21.03.2023 14:48","Fedha Road, Nairobi","520.00","19.88","100.00","0.00","0.00","Ksh","Cash","21.03.2023 15:11","10.00","Finished"
"21.03.2023 14:08","Uhuru Highway, Nairobi","510.00","24.16","0.00","0.00","0.00","Ksh",Bolt Payment,"21.03.2023 14:35","12.00","Finished"
"21.03.2023 13:55","Fortis Suites, Hospital Road, Nairobi","200.00","9.47","0.00","0.00","0.00","Ksh","Cash","21.03.2023 14:09","3.00","Finished"
"21.03.2023 13:24","Rainbow Tower, Muthithi Road 30, Nairobi","320.00","15.21","0.00","0.00","0.00","Ksh","Cash","21.03.2023 13:47","6.00","Finished"
"21.03.2023 12:30","Kia Wanugu Ndongoro Road","460.00","22.10","0.00","0.00","0.00","Ksh","Cash","21.03.2023 12:57","11.00","Finished"
"21.03.2023 11:55","Shivachi Road 15, Nairobi","570.00","27.23","0.00","0.00","0.00","Ksh","Cash","21.03.2023 12:30","14.00","Finished"
"21.03.2023 10:25","Ojijo Road 05, Nairobi","260.00","12.36","0.00","0.00","0.00","Ksh","Cash","21.03.2023 10:49","5.00","Finished"
"21.03.2023 08:34","Kiambu, Kenya","510.00","24.07","0.00","0.00","0.00","Ksh","Cash","21.03.2023 09:09","10.00","Finished"
"21.03.2023 08:13","Gakwa Apartments, Ruaka, Kenya","380.00","18.16","0.00","0.00","0.00","Ksh","Cash","21.03.2023 08:31","8.00","Finished"
"21.03.2023 06:27","Donholm, Nairobi","1190.00","49.78","100.00","0.00","0.00","Ksh","Cash","21.03.2023 07:40","25.00","Finished"
"18.03.2023 00:45","Nkurumah Avenue, Nairobi","490.00","23.35","0.00","0.00","0.00","Ksh","Cash","18.03.2023 01:14","11.00","Finished"
"17.03.2023 23:06","Pizza Hut, The Village Market","530.00","25.45","0.00","0.00","0.00","Ksh","Cash","17.03.2023 23:34","14.00","Finished"
"17.03.2023 21:03","Kiambu, Kenya","620.00","29.36","0.00","0.00","0.00","Ksh","Cash","17.03.2023 21:25","8.00","Finished"
"17.03.2023 19:40","Thika Road","450.00","21.49","0.00","0.00","0.00","Ksh","Cash","17.03.2023 20:03","7.00","Finished"
"17.03.2023 11:02","Wilson Airport, Nairobi","430.00","20.60","0.00","0.00","0.00","Ksh","Cash","17.03.2023 11:50","8.00","Finished"
"17.03.2023 10:28","African Heritage House, African Heritage House, Mombasa Road, Mlolongo, Kenya","880.00","42.07","0.00","0.00","0.00","Ksh","Cash","17.03.2023 11:07","19.00","Finished"
"17.03.2023 07:49","Nairobi, Kenya","1100.00","49.23","0.00","0.00","0.00","Ksh","Cash","17.03.2023 08:34","25.00","Finished"
"17.03.2023 07:31","Koinage Street Rattanasi Trust Building, Nairobi","260.00","12.53","0.00","0.00","0.00","Ksh","Cash","17.03.2023 07:43","3.00","Finished"
"17.03.2023 07:14","Mtelo Road, Nairobi","310.00","14.64","0.00","0.00","0.00","Ksh","Cash","17.03.2023 07:31","4.00","Finished"
"17.03.2023 06:35","Savannah Road, Nairobi","550.00","26.35","0.00","0.00","0.00","Ksh","Cash","17.03.2023 07:07","13.00","Finished"
"16.03.2023 15:49","Sergeant Kahande Street, Nairobi","890.00","41.34","0.00","0.00","0.00","Ksh","Cash","16.03.2023 17:05","20.00","Finished"
