"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"16.09.2022 19:58","Githeri Rise, Nairobi","220.00","6.67","0.00","0.00","0.00","Ksh","Cash","16.09.2022 20:09","3.00","Finished"
"16.09.2022 18:20","Hamza Road, Nairobi","330.00","10.38","0.00","0.00","0.00","Ksh","Cash","16.09.2022 18:43","7.00","Finished"
"16.09.2022 17:24","North Rift Shuttle Booking And Parcel Office, Nairobi","430.00","13.28","0.00","0.00","0.00","Ksh","Cash","16.09.2022 18:16","5.00","Finished"
"16.09.2022 15:08","Riara Road, Nairobi","1610.00","46.82","0.00","0.00","0.00","Ksh","Cash","16.09.2022 16:56","36.00","Finished"
"16.09.2022 13:03","Loiyangalani Drive, Nairobi","570.00","17.70","0.00","0.00","0.00","Ksh","Cash","16.09.2022 14:14","8.00","Finished"
"16.09.2022 12:07","CMS-Africa, Chania Avenue, Nairobi, Kenya","290.00","9.02","0.00","0.00","0.00","Ksh","Cash","16.09.2022 12:32","6.00","Finished"
"16.09.2022 11:46","Moi Avenue 40, Nairobi","270.00","8.35","0.00","0.00","0.00","Ksh","Cash","16.09.2022 12:07","4.00","Finished"
"16.09.2022 10:20","Linet academy - Sunton, Nairobi, Kenya","840.00","25.60","0.00","0.00","0.00","Ksh","Cash","16.09.2022 11:41","18.00","Finished"
"15.09.2022 16:29","Naimey Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","15.09.2022 16:47","1.00","Finished"
"15.09.2022 15:50","Prof. Wangari Mathai Road Muthaiga, Nairobi, Nairobi","380.00","11.78","0.00","0.00","0.00","Ksh","Cash","15.09.2022 16:29","6.00","Finished"
"15.09.2022 15:07","41 Muthithi Road, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","15.09.2022 15:24","2.00","Finished"
"15.09.2022 14:13","Kasarani Constituency, Nairobi","730.00","22.28","0.00","0.00","0.00","Ksh","Cash","15.09.2022 14:55","17.00","Finished"
"14.09.2022 00:21","New Favour Apartments, Githurai, Kenya","230.00","7.01","0.00","0.00","0.00","Ksh","Cash","14.09.2022 00:40","4.00","Finished"
"13.09.2022 23:34","Tom Mboya Street, Nairobi","680.00","20.79","0.00","0.00","0.00","Ksh","Cash","14.09.2022 00:00","17.00","Finished"
"13.09.2022 21:24","Kindaruma Lane, Nairobi","450.00","14.08","0.00","0.00","0.00","Ksh","Cash","13.09.2022 21:54","8.00","Finished"
"13.09.2022 19:36","Kiambu County, Kenya","340.00","10.41","0.00","0.00","0.00","Ksh","Cash","13.09.2022 20:04","8.00","Finished"
"13.09.2022 19:09","Miniso, The Village Market","260.00","7.98","0.00","0.00","0.00","Ksh","Cash","13.09.2022 19:32","4.00","Finished"
"13.09.2022 17:36","Post Office Parking, Two Rivers Mall","290.00","9.08","0.00","0.00","0.00","Ksh","Cash","13.09.2022 17:57","5.00","Finished"
"11.09.2022 22:55","Muguga Green, Nairobi","530.00","16.57","0.00","0.00","0.00","Ksh","Cash","11.09.2022 23:21","12.00","Finished"
"11.09.2022 22:26","Nairobi, Kenya","540.00","16.64","0.00","0.00","0.00","Ksh","Cash","11.09.2022 22:58","14.00","Finished"
"11.09.2022 21:48","Kamiti Road, Nairobi","800.00","24.04","0.00","0.00","0.00","Ksh","Cash","11.09.2022 22:19","20.00","Finished"
"11.09.2022 20:25","Kamiti Road, Nairobi","410.00","12.76","0.00","0.00","0.00","Ksh","Cash","11.09.2022 21:17","6.00","Finished"
"11.09.2022 19:47","Haile Selassie Avenue, Nairobi","560.00","17.23","0.00","0.00","0.00","Ksh","Cash","11.09.2022 20:16","14.00","Finished"
"11.09.2022 19:27","Ruaraka, Nairobi","330.00","10.37","0.00","0.00","0.00","Ksh","Cash","11.09.2022 19:47","7.00","Finished"
